2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02375.ARW	DSC02375.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02401.ARW	DSC02401.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02416.ARW	DSC02416.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02418.ARW	DSC02418.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02419.ARW	DSC02419.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02429.ARW	DSC02429.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02432.ARW	DSC02432.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02443.ARW	DSC02443.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02444.ARW	DSC02444.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02448.ARW	DSC02448.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02474.ARW	DSC02474.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02483.ARW	DSC02483.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02503.ARW	DSC02503.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02506.ARW	DSC02506.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02611.ARW	DSC02611.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02612.ARW	DSC02612.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02625.ARW	DSC02625.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02641.ARW	DSC02641.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02653.ARW	DSC02653.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02701.ARW	DSC02701.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02709.ARW	DSC02709.avif
2025-04-13	/Volumes/home/Photos/Photography/2025/2025-04-13/DSC02765.ARW	DSC02765.avif
